,DELIVERY_START,spot_id_delta
3258,2022-05-20 20:00:00+02:00,-6.466923022748091
3595,2022-06-04 21:00:00+02:00,14.852418571428586
3103,2022-05-14 09:00:00+02:00,18.70934806939005
3039,2022-05-11 17:00:00+02:00,2.965848414837609
2009,2022-03-27 11:00:00+02:00,-13.835330613001958
10026,2023-03-05 20:00:00+01:00,70.73211247125661
5708,2022-09-02 22:00:00+02:00,19.062815584147074
1110,2022-02-17 23:00:00+01:00,-7.678478907053858
4782,2022-07-26 08:00:00+02:00,0.1832622663552001
2177,2022-04-05 19:00:00+02:00,-15.206276605632524
1330,2022-02-27 03:00:00+01:00,-21.7657635675221
6970,2022-10-28 12:00:00+02:00,-7.3228847700224975
6897,2022-10-25 11:00:00+02:00,3.651709474052893
6756,2022-10-19 14:00:00+02:00,-5.95225001305414
4893,2022-07-30 23:00:00+02:00,10.100771137787092
980,2022-02-10 22:00:00+01:00,-9.74561485504958
9231,2023-01-30 17:00:00+01:00,-2.413351241469428
1338,2022-02-27 11:00:00+01:00,2.3545549491908275
5997,2022-09-17 23:00:00+02:00,-20.87023428754196
8027,2022-12-11 13:00:00+01:00,32.81400727411335
5927,2022-09-12 01:00:00+02:00,-35.613940386946126
3311,2022-05-23 01:00:00+02:00,2.602923497267738
4930,2022-08-01 12:00:00+02:00,-28.72754434190722
3092,2022-05-13 22:00:00+02:00,15.434552730962196
2666,2022-04-26 04:00:00+02:00,-17.85961440261866
6205,2022-09-26 15:00:00+02:00,-55.489053919347526
1149,2022-02-19 14:00:00+01:00,51.72070047559967
10011,2023-03-05 05:00:00+01:00,-7.347338197222854
2531,2022-04-20 13:00:00+02:00,-7.59646968322221
2106,2022-04-02 20:00:00+02:00,18.14409882042401
2149,2022-04-04 15:00:00+02:00,-12.782095781414228
3875,2022-06-18 13:00:00+02:00,-3.670374603990069
6126,2022-09-23 08:00:00+02:00,31.614435385242587
384,2022-01-17 02:00:00+01:00,-15.277590221187438
725,2022-01-31 07:00:00+01:00,9.224397074099729
5684,2022-09-01 22:00:00+02:00,-63.07828420188014
2733,2022-04-28 23:00:00+02:00,-0.6750270855904432
5147,2022-08-10 13:00:00+02:00,-15.248999666802431
3931,2022-06-20 21:00:00+02:00,67.37477662119352
2853,2022-05-03 23:00:00+02:00,-4.873467039801028
7055,2022-11-01 01:00:00+01:00,-5.267530048076935
1058,2022-02-15 19:00:00+01:00,-16.66547454246833
10318,2023-03-18 00:00:00+01:00,4.189534372711094
3606,2022-06-05 08:00:00+02:00,15.022029769959405
1980,2022-03-26 05:00:00+01:00,2.671464571910576
8147,2022-12-16 13:00:00+01:00,5.258255904272119
7695,2022-11-27 17:00:00+01:00,63.45914546781648
4266,2022-07-04 20:00:00+02:00,-0.7947216494845293
9879,2023-02-27 17:00:00+01:00,4.153751209365339
8946,2023-01-18 20:00:00+01:00,26.845087087807716
9982,2023-03-04 00:00:00+01:00,7.781176065432618
4703,2022-07-23 01:00:00+02:00,18.75731775132499
7102,2022-11-03 00:00:00+01:00,2.9624258179051424
2458,2022-04-17 12:00:00+02:00,-21.808159741458912
5816,2022-09-07 10:00:00+02:00,212.32512562257887
8523,2023-01-01 05:00:00+01:00,-1.856010353899686
557,2022-01-24 07:00:00+01:00,-0.2118482080112471
1163,2022-02-20 04:00:00+01:00,40.879207886544464
3517,2022-06-01 15:00:00+02:00,-3.2438669438669194
8169,2022-12-17 11:00:00+01:00,5.988886392234406
233,2022-01-10 19:00:00+01:00,10.74904106873862
9360,2023-02-05 02:00:00+01:00,-12.709850118717853
10128,2023-03-10 02:00:00+01:00,16.848987914542633
1761,2022-03-17 02:00:00+01:00,-6.542012372175236
9383,2023-02-06 01:00:00+01:00,4.13913265984317
8922,2023-01-17 20:00:00+01:00,4.889514433474403
8028,2022-12-11 14:00:00+01:00,36.076324436373625
9538,2023-02-12 12:00:00+01:00,6.219765480985871
7966,2022-12-09 00:00:00+01:00,-25.5032818559086
5894,2022-09-10 16:00:00+02:00,-38.30911050870435
7527,2022-11-20 17:00:00+01:00,-57.95140963990161
8174,2022-12-17 16:00:00+01:00,9.71519605068704
1558,2022-03-08 15:00:00+01:00,14.617228636342588
5641,2022-08-31 03:00:00+02:00,-126.43277459883068
789,2022-02-02 23:00:00+01:00,-13.268715751201142
746,2022-02-01 04:00:00+01:00,1.939686821705436
9113,2023-01-25 19:00:00+01:00,68.7412553606238
10114,2023-03-09 12:00:00+01:00,15.272600693298116
4518,2022-07-15 08:00:00+02:00,23.42445538277957
7361,2022-11-13 19:00:00+01:00,24.152426574524924
8146,2022-12-16 12:00:00+01:00,11.398646782336243
1792,2022-03-18 09:00:00+01:00,28.116186200959305
6480,2022-10-08 02:00:00+02:00,29.673151415058925
7547,2022-11-21 13:00:00+01:00,-14.115210131834315
3530,2022-06-02 04:00:00+02:00,-7.057139443351133
1255,2022-02-24 00:00:00+01:00,-0.1907239196256398
8974,2023-01-20 00:00:00+01:00,-8.826551512287324
3747,2022-06-12 05:00:00+02:00,17.35905988624961
4386,2022-07-09 20:00:00+02:00,-54.36098387953945
7006,2022-10-30 00:00:00+02:00,-14.81145350846873
3629,2022-06-06 07:00:00+02:00,-1.3451146457343557
7476,2022-11-18 14:00:00+01:00,-39.721695817490485
5780,2022-09-05 22:00:00+02:00,12.6029636576788
279,2022-01-12 17:00:00+01:00,8.342840848754179
2868,2022-05-04 14:00:00+02:00,-8.994593080443082
9068,2023-01-23 22:00:00+01:00,5.2100634459291655
7206,2022-11-07 08:00:00+01:00,8.129737017310276
9330,2023-02-03 20:00:00+01:00,5.904023132023383
4387,2022-07-09 21:00:00+02:00,-16.53354400403748
9838,2023-02-26 00:00:00+01:00,-1.0057864998486536
7752,2022-11-30 02:00:00+01:00,5.729971920289813
5974,2022-09-17 00:00:00+02:00,-37.365655416012544
4772,2022-07-25 22:00:00+02:00,110.69100485414867
1544,2022-03-08 01:00:00+01:00,-22.961611324939668
8186,2022-12-18 04:00:00+01:00,37.18626004323176
9678,2023-02-18 08:00:00+01:00,-5.6716727105278295
7236,2022-11-08 14:00:00+01:00,14.995693316820322
2249,2022-04-08 19:00:00+02:00,13.349036031438231
4802,2022-07-27 04:00:00+02:00,1.4854955293409944
7863,2022-12-04 17:00:00+01:00,12.28836549822762
6710,2022-10-17 16:00:00+02:00,22.81470158691306
9800,2023-02-23 10:00:00+01:00,-1.3636035917939182
2986,2022-05-09 12:00:00+02:00,4.572179286926996
8668,2023-01-07 06:00:00+01:00,-45.13063173739924
7433,2022-11-16 19:00:00+01:00,81.4363881198621
3906,2022-06-19 20:00:00+02:00,39.649403161035934
4,2022-01-01 06:00:00+01:00,0.1999074242149205
10142,2023-03-10 16:00:00+01:00,26.147168835240635
5767,2022-09-05 09:00:00+02:00,56.45063439930857
4187,2022-07-01 13:00:00+02:00,-12.927692626632563
4563,2022-07-17 05:00:00+02:00,3.1182370225269267
1883,2022-03-22 04:00:00+01:00,2.859644470348229
1893,2022-03-22 14:00:00+01:00,4.280138047396264
10468,2023-03-24 06:00:00+01:00,-15.923801002147457
6965,2022-10-28 07:00:00+02:00,-12.54473255606976
3208,2022-05-18 18:00:00+02:00,9.86190124145628
3574,2022-06-04 00:00:00+02:00,33.300850367478176
9748,2023-02-21 06:00:00+01:00,5.083345739219709
4511,2022-07-15 01:00:00+02:00,46.99864556337167
4464,2022-07-13 02:00:00+02:00,4.155501098529612
9064,2023-01-23 18:00:00+01:00,12.291942744863944
10014,2023-03-05 08:00:00+01:00,8.849952789109437
8460,2022-12-29 14:00:00+01:00,-15.523656711540976
58,2022-01-03 12:00:00+01:00,24.42425643767264
182,2022-01-08 16:00:00+01:00,2.8930118216013057
2929,2022-05-07 03:00:00+02:00,14.387765205938706
8852,2023-01-14 22:00:00+01:00,6.621982268419437
2861,2022-05-04 07:00:00+02:00,-3.77988345244637
4997,2022-08-04 07:00:00+02:00,-17.825522417154048
8961,2023-01-19 11:00:00+01:00,39.86193700862208
3753,2022-06-12 11:00:00+02:00,12.649613648433345
1069,2022-02-16 06:00:00+01:00,-44.61567776124952
859,2022-02-05 21:00:00+01:00,-1.119385942782202
8103,2022-12-14 17:00:00+01:00,-32.64915414020993
10095,2023-03-08 17:00:00+01:00,12.24897853872423
10002,2023-03-04 20:00:00+01:00,47.20771116699052
6682,2022-10-16 12:00:00+02:00,-27.33658429351124
5914,2022-09-11 12:00:00+02:00,19.09417644485103
8504,2022-12-31 10:00:00+01:00,2.561102246566642
1962,2022-03-25 11:00:00+01:00,-4.785814944134074
173,2022-01-08 07:00:00+01:00,28.396228056726727
7155,2022-11-05 05:00:00+01:00,-9.129883268482487
4725,2022-07-23 23:00:00+02:00,-6.873747265690724
4456,2022-07-12 18:00:00+02:00,41.72189172514845
10416,2023-03-22 02:00:00+01:00,16.58095752309444
9446,2023-02-08 16:00:00+01:00,4.962620922384701
7873,2022-12-05 03:00:00+01:00,37.18883898050973
4638,2022-07-20 08:00:00+02:00,-30.88741406966085
26,2022-01-02 04:00:00+01:00,-20.230647956070776
8483,2022-12-30 13:00:00+01:00,-10.8376380630923
7087,2022-11-02 09:00:00+01:00,2.8269150599270745
9283,2023-02-01 21:00:00+01:00,-8.488283174368007
10543,2023-03-27 10:00:00+02:00,11.586167055199384
6890,2022-10-25 04:00:00+02:00,-28.56538860307112
6829,2022-10-22 15:00:00+02:00,-38.51971101166826
8801,2023-01-12 19:00:00+01:00,2.20619962117226
3462,2022-05-30 08:00:00+02:00,-3.099687155826757
2312,2022-04-11 10:00:00+02:00,0.5902409498312124
9588,2023-02-14 14:00:00+01:00,9.98819029212217
3864,2022-06-18 02:00:00+02:00,-5.495148006553791
1853,2022-03-20 22:00:00+01:00,12.117807322654444
1700,2022-03-14 13:00:00+01:00,19.750122428991205
7000,2022-10-29 18:00:00+02:00,6.266512579797222
7209,2022-11-07 11:00:00+01:00,9.649939445211274
7211,2022-11-07 13:00:00+01:00,9.049556488109928
572,2022-01-24 22:00:00+01:00,9.802031713851278
120,2022-01-06 02:00:00+01:00,-15.921996113760828
8285,2022-12-22 07:00:00+01:00,13.700683285655913
8833,2023-01-14 03:00:00+01:00,29.72743204669942
7534,2022-11-21 00:00:00+01:00,18.02597997013089
5344,2022-08-18 18:00:00+02:00,-3.184437092731855
1520,2022-03-07 01:00:00+01:00,21.64469669117648
1356,2022-02-28 05:00:00+01:00,-31.41497516145057
6087,2022-09-21 17:00:00+02:00,-27.798293881586574
9745,2023-02-21 03:00:00+01:00,5.616963146242995
6764,2022-10-19 22:00:00+02:00,8.505636410388291
2299,2022-04-10 21:00:00+02:00,-9.662013141743133
3009,2022-05-10 11:00:00+02:00,-0.5583901144324273
8806,2023-01-13 00:00:00+01:00,35.37409932946926
9309,2023-02-02 23:00:00+01:00,-5.197568900493195
4856,2022-07-29 10:00:00+02:00,-26.428417516795264
4034,2022-06-25 04:00:00+02:00,-1.7111964244785725
9202,2023-01-29 12:00:00+01:00,27.679796544621468
2492,2022-04-18 22:00:00+02:00,2.331827436877973
5622,2022-08-30 08:00:00+02:00,-19.872695045660407
9572,2023-02-13 22:00:00+01:00,-3.0146926208651337
6456,2022-10-07 02:00:00+02:00,12.951741346927832
7954,2022-12-08 12:00:00+01:00,-11.614434197343767
6315,2022-10-01 05:00:00+02:00,-38.15703381001989
10063,2023-03-07 09:00:00+01:00,17.147625042781016
9714,2023-02-19 20:00:00+01:00,-2.039912628671857
831,2022-02-04 17:00:00+01:00,-3.320033901953394
5979,2022-09-17 05:00:00+02:00,-40.48504590818364
1186,2022-02-21 03:00:00+01:00,12.703850614386312
7578,2022-11-22 20:00:00+01:00,-10.447100556298835
6065,2022-09-20 19:00:00+02:00,-80.32641105894629
8906,2023-01-17 04:00:00+01:00,-4.671929767832893
849,2022-02-05 11:00:00+01:00,10.599565939660266
2002,2022-03-27 04:00:00+02:00,-3.4933921161825765
3041,2022-05-11 19:00:00+02:00,0.1197841973445008
10200,2023-03-13 02:00:00+01:00,-19.49080094664054
6461,2022-10-07 07:00:00+02:00,71.23527111596445
10100,2023-03-08 22:00:00+01:00,1.6135273029125583
8080,2022-12-13 18:00:00+01:00,15.35351122066777
4037,2022-06-25 07:00:00+02:00,2.7441690607735154
3142,2022-05-16 00:00:00+02:00,-16.033330506078585
7633,2022-11-25 03:00:00+01:00,19.42235165574047
1509,2022-03-06 14:00:00+01:00,2.622095031545712
8582,2023-01-03 16:00:00+01:00,13.223162958153807
5185,2022-08-12 03:00:00+02:00,-14.202887455542792
4000,2022-06-23 18:00:00+02:00,26.00356380483225
5218,2022-08-13 12:00:00+02:00,-80.36690961634281
9296,2023-02-02 10:00:00+01:00,0.1252226666218518
6328,2022-10-01 18:00:00+02:00,-17.884706857388466
3378,2022-05-25 20:00:00+02:00,-16.446930693069305
2555,2022-04-21 13:00:00+02:00,4.595249592033127
10162,2023-03-11 12:00:00+01:00,5.95665031133251
7740,2022-11-29 14:00:00+01:00,15.796743921589837
309,2022-01-13 23:00:00+01:00,-2.2755139323857634
10247,2023-03-15 01:00:00+01:00,3.681852204249907
1774,2022-03-17 15:00:00+01:00,43.710638483272135
8471,2022-12-30 01:00:00+01:00,5.263707996721696
9439,2023-02-08 09:00:00+01:00,3.9348161340325305
8940,2023-01-18 14:00:00+01:00,9.89057417956343
5993,2022-09-17 19:00:00+02:00,-64.84704259025241
499,2022-01-21 21:00:00+01:00,-23.09407361837384
7916,2022-12-06 22:00:00+01:00,-1.7823047289375609
7545,2022-11-21 11:00:00+01:00,-5.466254375367839
2432,2022-04-16 10:00:00+02:00,0.9383655950176716
5943,2022-09-12 17:00:00+02:00,2.9592618935598693
5414,2022-08-21 16:00:00+02:00,23.64473177441533
3478,2022-05-31 00:00:00+02:00,6.838920294708629
7140,2022-11-04 14:00:00+01:00,-25.067711356545004
4926,2022-08-01 08:00:00+02:00,9.274034410112392
1680,2022-03-13 17:00:00+01:00,-34.049736488581175
8598,2023-01-04 08:00:00+01:00,-32.11830858468677
1968,2022-03-25 17:00:00+01:00,-12.902079602307085
3166,2022-05-17 00:00:00+02:00,12.691490317749016
976,2022-02-10 18:00:00+01:00,-9.942702051013868
3110,2022-05-14 16:00:00+02:00,-13.146708589777887
8102,2022-12-14 16:00:00+01:00,-10.98008665837756
10027,2023-03-05 21:00:00+01:00,12.028012979416786
6218,2022-09-27 04:00:00+02:00,18.389872351289284
9016,2023-01-21 18:00:00+01:00,0.3015153064122557
4849,2022-07-29 03:00:00+02:00,-10.448003279285786
6690,2022-10-16 20:00:00+02:00,1.7339991523627702
420,2022-01-18 14:00:00+01:00,-11.779878184138994
5846,2022-09-08 16:00:00+02:00,-120.9615551308147
9198,2023-01-29 08:00:00+01:00,-8.802311939867025
936,2022-02-09 02:00:00+01:00,-3.2620416792509843
1071,2022-02-16 08:00:00+01:00,-42.3526887058558
1399,2022-03-02 00:00:00+01:00,-13.496740634693396
141,2022-01-06 23:00:00+01:00,5.09230097709434
4870,2022-07-30 00:00:00+02:00,-2.3397487814023066
6105,2022-09-22 11:00:00+02:00,30.2518828072852
5551,2022-08-27 09:00:00+02:00,37.80643355899758
7178,2022-11-06 04:00:00+01:00,-25.78598906937908
3651,2022-06-07 05:00:00+02:00,-15.983010377445112
9974,2023-03-03 16:00:00+01:00,8.354642582401311
9184,2023-01-28 18:00:00+01:00,5.3986450559701495
8560,2023-01-02 18:00:00+01:00,11.46586326389172
6992,2022-10-29 10:00:00+02:00,6.280087454579032
2309,2022-04-11 07:00:00+02:00,2.343348999393527
4481,2022-07-13 19:00:00+02:00,16.96168227458668
7610,2022-11-24 04:00:00+01:00,2.89105402852131
8792,2023-01-12 10:00:00+01:00,-0.6292072667217212
2385,2022-04-14 11:00:00+02:00,-23.237623894341453
10183,2023-03-12 09:00:00+01:00,-10.342702077790436
8635,2023-01-05 21:00:00+01:00,-14.563752075487002
8538,2023-01-01 20:00:00+01:00,24.97031696097344
7926,2022-12-07 08:00:00+01:00,-53.67819464395649
731,2022-01-31 13:00:00+01:00,5.619259879645142
10139,2023-03-10 13:00:00+01:00,-1.0646263494833337
7426,2022-11-16 12:00:00+01:00,55.60992081015041
9125,2023-01-26 07:00:00+01:00,27.487718365421728
1252,2022-02-23 21:00:00+01:00,6.576876262926447
6512,2022-10-09 10:00:00+02:00,-0.1777754382528655
3907,2022-06-19 21:00:00+02:00,28.59017474888077
10133,2023-03-10 07:00:00+01:00,12.447759617870815
8041,2022-12-12 03:00:00+01:00,19.51599565771465
6487,2022-10-08 09:00:00+02:00,-25.327581442090263
5205,2022-08-12 23:00:00+02:00,-12.141787252712106
4830,2022-07-28 08:00:00+02:00,13.986631619340072
2229,2022-04-07 23:00:00+02:00,-4.302312089073894
3718,2022-06-10 00:00:00+02:00,-11.098670942720789
9314,2023-02-03 04:00:00+01:00,4.1953449104996
8953,2023-01-19 03:00:00+01:00,32.67336503930895
4184,2022-07-01 10:00:00+02:00,-42.53825155417405
3814,2022-06-15 00:00:00+02:00,20.561404421326387
7215,2022-11-07 17:00:00+01:00,14.390930657575607
6383,2022-10-04 01:00:00+02:00,21.451706900234967
9478,2023-02-10 00:00:00+01:00,-4.670910267471982
9642,2023-02-16 20:00:00+01:00,-9.359838544678212
9918,2023-03-01 08:00:00+01:00,-5.343396216245338
3752,2022-06-12 10:00:00+02:00,28.78745900224409
264,2022-01-12 02:00:00+01:00,-1.3262263412087236
5572,2022-08-28 06:00:00+02:00,11.322574641551851
3721,2022-06-10 03:00:00+02:00,-16.853962019263605
8734,2023-01-10 00:00:00+01:00,9.68218864842791
6,2022-01-01 08:00:00+01:00,-2.770880672268909
2934,2022-05-07 08:00:00+02:00,22.835045240157854
2780,2022-04-30 22:00:00+02:00,-3.776590408269584
4746,2022-07-24 20:00:00+02:00,28.65916827055264
8462,2022-12-29 16:00:00+01:00,-5.775954627216329
2856,2022-05-04 02:00:00+02:00,4.270820720528661
6196,2022-09-26 06:00:00+02:00,-21.017334303819094
5055,2022-08-06 17:00:00+02:00,-25.1917934973022
9449,2023-02-08 19:00:00+01:00,-6.148475126171604
3767,2022-06-13 01:00:00+02:00,-0.5849831819710687
6911,2022-10-26 01:00:00+02:00,1.5809653197089517
1125,2022-02-18 14:00:00+01:00,-33.7131654676259
4200,2022-07-02 02:00:00+02:00,-0.9364049696008578
10102,2023-03-09 00:00:00+01:00,5.45688559537102
3440,2022-05-28 10:00:00+02:00,22.4972823869432
5857,2022-09-09 03:00:00+02:00,35.626182553543515
416,2022-01-18 10:00:00+01:00,-9.036289929768884
8591,2023-01-04 01:00:00+01:00,-42.221598083308805
5394,2022-08-20 20:00:00+02:00,15.03891846921806
3485,2022-05-31 07:00:00+02:00,2.9665487052370736
72,2022-01-04 02:00:00+01:00,1.4652308819936335
448,2022-01-19 18:00:00+01:00,4.60333146424432
2798,2022-05-01 16:00:00+02:00,-26.914360393787973
4630,2022-07-20 00:00:00+02:00,15.043772786786178
1830,2022-03-19 23:00:00+01:00,-34.43876304274656
1295,2022-02-25 16:00:00+01:00,-1.4614564496194475
5009,2022-08-04 19:00:00+02:00,74.34521498431434
8405,2022-12-27 07:00:00+01:00,-16.660019043433678
9435,2023-02-08 05:00:00+01:00,17.092932120363912
5971,2022-09-13 21:00:00+02:00,-4.893593570608516
5650,2022-08-31 12:00:00+02:00,-1.3128783703651834
2814,2022-05-02 08:00:00+02:00,-23.696862588829102
10440,2023-03-23 02:00:00+01:00,-26.025311464359937
1237,2022-02-23 06:00:00+01:00,4.413811832038789
1260,2022-02-24 05:00:00+01:00,18.60142872535286
7280,2022-11-10 10:00:00+01:00,16.50487744034706
5123,2022-08-09 13:00:00+02:00,-14.366373535635091
2627,2022-04-24 13:00:00+02:00,16.76193867678799
7685,2022-11-27 07:00:00+01:00,17.891282915091097
8011,2022-12-10 21:00:00+01:00,0.1333349672201507
9597,2023-02-14 23:00:00+01:00,-0.8928863421164124
9170,2023-01-28 04:00:00+01:00,10.651951675643346
6637,2022-10-14 15:00:00+02:00,9.238518000947408
3686,2022-06-08 16:00:00+02:00,1.1216141446102768
6444,2022-10-06 14:00:00+02:00,22.995801667748538
306,2022-01-13 20:00:00+01:00,-6.632724543802823
96,2022-01-05 02:00:00+01:00,36.67700673948407
7761,2022-11-30 11:00:00+01:00,-38.17684336556022
9085,2023-01-24 15:00:00+01:00,-3.138906099823401
2965,2022-05-08 15:00:00+02:00,4.183938210985389
5481,2022-08-24 11:00:00+02:00,-82.877309050946
17,2022-01-01 19:00:00+01:00,-38.75089443169465
3689,2022-06-08 19:00:00+02:00,4.325728073230181
6165,2022-09-24 23:00:00+02:00,3.333740132365847
2720,2022-04-28 10:00:00+02:00,-1.27411229946523
5526,2022-08-26 08:00:00+02:00,6.433766512308125
343,2022-01-15 09:00:00+01:00,1.2017159552483747
4287,2022-07-05 17:00:00+02:00,17.819592852520998
8948,2023-01-18 22:00:00+01:00,29.074966205618125
1706,2022-03-14 19:00:00+01:00,-43.378236655915146
386,2022-01-17 04:00:00+01:00,-4.704848759830639
903,2022-02-07 17:00:00+01:00,2.804935236104143
10579,2023-03-28 22:00:00+02:00,2.3523753982032503
115,2022-01-05 21:00:00+01:00,5.1311392587261935
8749,2023-01-10 15:00:00+01:00,-9.154724119810822
4276,2022-07-05 06:00:00+02:00,-19.067301936927493
6400,2022-10-04 18:00:00+02:00,28.26267502928181
1898,2022-03-22 19:00:00+01:00,-6.206436925947173
6286,2022-09-30 00:00:00+02:00,-58.37183306386419
122,2022-01-06 04:00:00+01:00,-0.6830357142857224
6527,2022-10-10 01:00:00+02:00,-47.770843843155234
1629,2022-03-11 14:00:00+01:00,-24.90168873180372
9895,2023-02-28 09:00:00+01:00,-9.635208916648736
10547,2023-03-27 14:00:00+02:00,20.119079668129544
6632,2022-10-14 10:00:00+02:00,16.55357109362791
77,2022-01-04 07:00:00+01:00,-1.2819601047753224
6909,2022-10-25 23:00:00+02:00,-14.322210936517903
5562,2022-08-27 20:00:00+02:00,57.977429551580485
8650,2023-01-06 12:00:00+01:00,7.74396338971971
7911,2022-12-06 17:00:00+01:00,9.695858047317644
9419,2023-02-07 13:00:00+01:00,7.072506438454781
9495,2023-02-10 17:00:00+01:00,1.200191820914398
8466,2022-12-29 20:00:00+01:00,-1.214871843374631
10330,2023-03-18 12:00:00+01:00,-9.59611154454872
784,2022-02-02 18:00:00+01:00,-21.274340893334625
3069,2022-05-12 23:00:00+02:00,8.168598665958342
6863,2022-10-24 01:00:00+02:00,-21.79400285287325
3885,2022-06-18 23:00:00+02:00,-1.9088304446119368
8210,2022-12-19 04:00:00+01:00,23.44844578055563
2459,2022-04-17 13:00:00+02:00,-19.17037356083824
8850,2023-01-14 20:00:00+01:00,9.097907225056352
8298,2022-12-22 20:00:00+01:00,-35.75875886727687
8268,2022-12-21 14:00:00+01:00,-16.2265176596554
2707,2022-04-27 21:00:00+02:00,-6.178061942433914
755,2022-02-01 13:00:00+01:00,-15.43218795355591
9894,2023-02-28 08:00:00+01:00,-12.252320858583516
6668,2022-10-15 22:00:00+02:00,-17.07409599127351
9111,2023-01-25 17:00:00+01:00,57.38108436748436
1864,2022-03-21 09:00:00+01:00,54.51623292503047
7343,2022-11-13 01:00:00+01:00,3.995981538003406
5577,2022-08-28 11:00:00+02:00,-7.983448275862088
5076,2022-08-07 14:00:00+02:00,-17.782750558101277
4376,2022-07-09 10:00:00+02:00,-7.118436227577888
6427,2022-10-05 21:00:00+02:00,14.852641959034628
2828,2022-05-02 22:00:00+02:00,-7.802027987199665
10144,2023-03-10 18:00:00+01:00,21.550330963191414
9486,2023-02-10 08:00:00+01:00,7.899167471625219
7762,2022-11-30 12:00:00+01:00,-9.116901202267456
7144,2022-11-04 18:00:00+01:00,-37.00966728348695
1160,2022-02-20 01:00:00+01:00,27.43371870626652
2010,2022-03-27 12:00:00+02:00,-7.379995183707166
9069,2023-01-23 23:00:00+01:00,-1.9947002114468264
1257,2022-02-24 02:00:00+01:00,15.052765957446807
6960,2022-10-28 02:00:00+02:00,8.48931466063847
10554,2023-03-27 21:00:00+02:00,1.5406157522859587
7123,2022-11-03 21:00:00+01:00,22.397939454713
6599,2022-10-13 01:00:00+02:00,-20.204774429052804
6001,2022-09-18 03:00:00+02:00,-46.4390164110842
10019,2023-03-05 13:00:00+01:00,9.85398864429115
9824,2023-02-25 10:00:00+01:00,-4.7080703188879625
1032,2022-02-14 17:00:00+01:00,-1.4180321213359264
4979,2022-08-03 13:00:00+02:00,-26.52306989986255
3079,2022-05-13 09:00:00+02:00,6.466344693774232
4540,2022-07-16 06:00:00+02:00,-14.001846306150242
804,2022-02-03 14:00:00+01:00,0.2674668231931321
4302,2022-07-06 08:00:00+02:00,1.109649267399277
57,2022-01-03 11:00:00+01:00,7.852976610914922
320,2022-01-14 10:00:00+01:00,8.857882455566426
8207,2022-12-19 01:00:00+01:00,17.06060203174009
9151,2023-01-27 09:00:00+01:00,-4.028699028383414
4619,2022-07-19 13:00:00+02:00,-6.5916309040530905
4594,2022-07-18 12:00:00+02:00,-16.213276261815622
85,2022-01-04 15:00:00+01:00,24.58135603658673
8989,2023-01-20 15:00:00+01:00,17.45928579297174
6900,2022-10-25 14:00:00+02:00,-5.484607629427785
4480,2022-07-13 18:00:00+02:00,-39.48494149871493
5973,2022-09-13 23:00:00+02:00,-39.35290973045932
8832,2023-01-14 02:00:00+01:00,16.331175509961696
670,2022-01-29 00:00:00+01:00,-14.372705660377363
7982,2022-12-09 16:00:00+01:00,-49.65064116157794
2105,2022-04-02 19:00:00+02:00,13.824445374903348
2015,2022-03-27 17:00:00+02:00,-27.78976419770572
533,2022-01-23 07:00:00+01:00,-6.671550261475886
1867,2022-03-21 12:00:00+01:00,0.3419886380990249
1324,2022-02-26 21:00:00+01:00,-9.110590586667684
1941,2022-03-24 14:00:00+01:00,4.650113245960057
1724,2022-03-15 13:00:00+01:00,28.8958696968823
4657,2022-07-21 03:00:00+02:00,-1.4007943109467649
9483,2023-02-10 05:00:00+01:00,11.975045078196873
870,2022-02-06 08:00:00+01:00,-3.927857779361972
5824,2022-09-07 18:00:00+02:00,348.0770493007216
9332,2023-02-03 22:00:00+01:00,12.69919213009436
4225,2022-07-03 03:00:00+02:00,-23.297789945246397
4992,2022-08-04 02:00:00+02:00,17.600551676716407
9102,2023-01-25 08:00:00+01:00,22.744894988500192
1115,2022-02-18 04:00:00+01:00,8.244463914276707
9258,2023-01-31 20:00:00+01:00,-8.625791704837326
4232,2022-07-03 10:00:00+02:00,24.820133871812143
5677,2022-09-01 15:00:00+02:00,-64.18992182088084
3818,2022-06-15 04:00:00+02:00,11.021210635002577
230,2022-01-10 16:00:00+01:00,25.799942129180067
8798,2023-01-12 16:00:00+01:00,-9.253075578367913
8845,2023-01-14 15:00:00+01:00,12.58606760098928
5902,2022-09-11 00:00:00+02:00,-38.12989515581012
6704,2022-10-17 10:00:00+02:00,-20.68148664067704
2989,2022-05-09 15:00:00+02:00,-1.0607202464295824
819,2022-02-04 05:00:00+01:00,5.430913446676982
1736,2022-03-16 01:00:00+01:00,-1.3648721023181452
5380,2022-08-20 06:00:00+02:00,-13.395729630982828
6923,2022-10-26 13:00:00+02:00,3.3054808746321958
3999,2022-06-23 17:00:00+02:00,7.661370616113743
4060,2022-06-26 06:00:00+02:00,35.42299990554454
8467,2022-12-29 21:00:00+01:00,1.6733584140277389
899,2022-02-07 13:00:00+01:00,-11.2770423388624
1777,2022-03-17 18:00:00+01:00,18.709453330377187
10046,2023-03-06 16:00:00+01:00,32.316744745872654
6135,2022-09-23 17:00:00+02:00,17.14092727678144
5375,2022-08-20 01:00:00+02:00,24.422906389301545
2773,2022-04-30 15:00:00+02:00,-21.360671920553894
8986,2023-01-20 12:00:00+01:00,28.05582525614045
2839,2022-05-03 09:00:00+02:00,-3.252135922330069
