,DELIVERY_START,spot_id_delta
2467,2022-04-17 21:00:00+02:00,-50.29060953874671
2468,2022-04-17 22:00:00+02:00,-39.70138036453696
2469,2022-04-17 23:00:00+02:00,-37.9688661908278
2470,2022-04-18 00:00:00+02:00,-2.66073884125332
2471,2022-04-18 01:00:00+02:00,2.214674934987002
2473,2022-04-18 03:00:00+02:00,-2.430947319778184
2474,2022-04-18 04:00:00+02:00,1.2683644555927032
2476,2022-04-18 06:00:00+02:00,9.000531692766586
2477,2022-04-18 07:00:00+02:00,5.630689099335072
2478,2022-04-18 08:00:00+02:00,0.1491915825557015
2479,2022-04-18 09:00:00+02:00,-2.8136042149775022
2481,2022-04-18 11:00:00+02:00,-3.079950520231222
2482,2022-04-18 12:00:00+02:00,-11.585636140135236
2483,2022-04-18 13:00:00+02:00,-5.844416891284816
2484,2022-04-18 14:00:00+02:00,-6.2449107956765175
2486,2022-04-18 16:00:00+02:00,-15.861842886291967
2490,2022-04-18 20:00:00+02:00,-12.42484287447286
2491,2022-04-18 21:00:00+02:00,3.1378154485283574
2493,2022-04-18 23:00:00+02:00,5.259165871644797
2494,2022-04-19 00:00:00+02:00,2.252026975442164
2495,2022-04-19 01:00:00+02:00,-7.638350869953882
2497,2022-04-19 03:00:00+02:00,-16.04381596526386
2498,2022-04-19 04:00:00+02:00,-21.47620248631503
2499,2022-04-19 05:00:00+02:00,-22.219065592792305
2500,2022-04-19 06:00:00+02:00,-23.940340030911926
2501,2022-04-19 07:00:00+02:00,-15.484747909912985
2502,2022-04-19 08:00:00+02:00,-5.4287696614727
2503,2022-04-19 09:00:00+02:00,-19.58001190927297
2504,2022-04-19 10:00:00+02:00,-36.46604346598929
2505,2022-04-19 11:00:00+02:00,-21.14274498400698
2506,2022-04-19 12:00:00+02:00,-23.40906786352494
2507,2022-04-19 13:00:00+02:00,-19.78193950177936
2508,2022-04-19 14:00:00+02:00,-21.87963000873043
2509,2022-04-19 15:00:00+02:00,-27.894344894546634
2510,2022-04-19 16:00:00+02:00,-21.534524051203988
2511,2022-04-19 17:00:00+02:00,-17.823316055930604
2513,2022-04-19 19:00:00+02:00,-21.127319963297936
2515,2022-04-19 21:00:00+02:00,-13.162509149419492
2520,2022-04-20 02:00:00+02:00,-5.796704897997557
2521,2022-04-20 03:00:00+02:00,-4.791231764382076
2522,2022-04-20 04:00:00+02:00,-4.748544201638936
2523,2022-04-20 05:00:00+02:00,-9.150308615516508
2524,2022-04-20 06:00:00+02:00,-0.6512758828653773
2526,2022-04-20 08:00:00+02:00,-5.792964604023439
2529,2022-04-20 11:00:00+02:00,4.97206953374905
2532,2022-04-20 14:00:00+02:00,-4.890673333333325
2534,2022-04-20 16:00:00+02:00,-0.0684574781981552
2539,2022-04-20 21:00:00+02:00,0.1396464260361369
2540,2022-04-20 22:00:00+02:00,4.355359730701196
2542,2022-04-21 00:00:00+02:00,3.195169549385525
2543,2022-04-21 01:00:00+02:00,10.257314462892625
2545,2022-04-21 03:00:00+02:00,11.375310311125617
2546,2022-04-21 04:00:00+02:00,11.642507067026829
2548,2022-04-21 06:00:00+02:00,23.195727063843776
2549,2022-04-21 07:00:00+02:00,24.89936860397762
2550,2022-04-21 08:00:00+02:00,35.033790163007666
2551,2022-04-21 09:00:00+02:00,29.10967803771223
2552,2022-04-21 10:00:00+02:00,41.32773080579321
2553,2022-04-21 11:00:00+02:00,14.31429114701433
2554,2022-04-21 12:00:00+02:00,10.565636427489636
2556,2022-04-21 14:00:00+02:00,3.5616290182450143
2557,2022-04-21 15:00:00+02:00,20.034142890415723
2558,2022-04-21 16:00:00+02:00,30.94889533053518
2559,2022-04-21 17:00:00+02:00,32.28735896514553
2561,2022-04-21 19:00:00+02:00,33.07168717797248
2562,2022-04-21 20:00:00+02:00,26.15275971475188
2563,2022-04-21 21:00:00+02:00,20.052706711947565
2564,2022-04-21 22:00:00+02:00,23.605884980074197
2565,2022-04-21 23:00:00+02:00,9.689132527359192
2569,2022-04-22 03:00:00+02:00,-1.9884611905192744
2571,2022-04-22 05:00:00+02:00,-7.484723185459785
2572,2022-04-22 06:00:00+02:00,2.157311448059289
2574,2022-04-22 08:00:00+02:00,-15.562853355329054
2575,2022-04-22 09:00:00+02:00,-11.54702000303078
2576,2022-04-22 10:00:00+02:00,-0.6757866342649095
2577,2022-04-22 11:00:00+02:00,8.665451937421096
2578,2022-04-22 12:00:00+02:00,2.6281807146650635
2579,2022-04-22 13:00:00+02:00,-1.0644908870936547
2580,2022-04-22 14:00:00+02:00,-4.984555223880562
2581,2022-04-22 15:00:00+02:00,-7.189948008665198
2582,2022-04-22 16:00:00+02:00,-13.744837958059748
2583,2022-04-22 17:00:00+02:00,-2.283619501854787
2585,2022-04-22 19:00:00+02:00,-0.8915058836288665
2587,2022-04-22 21:00:00+02:00,-12.290154232675008
2588,2022-04-22 22:00:00+02:00,0.7895335766422988
2589,2022-04-22 23:00:00+02:00,3.760668876465644
2593,2022-04-23 03:00:00+02:00,-3.7122593977563554
2594,2022-04-23 04:00:00+02:00,8.243055186333876
2595,2022-04-23 05:00:00+02:00,10.709593046226772
2597,2022-04-23 07:00:00+02:00,9.34017827621642
2598,2022-04-23 08:00:00+02:00,-17.60601246187821
2599,2022-04-23 09:00:00+02:00,-26.24026027745961
2603,2022-04-23 13:00:00+02:00,-34.054883509671924
2604,2022-04-23 14:00:00+02:00,-45.81214882434304
2605,2022-04-23 15:00:00+02:00,-7.449849145860725
2606,2022-04-23 16:00:00+02:00,2.0308757596218925
2607,2022-04-23 17:00:00+02:00,-13.20193365695792
2611,2022-04-23 21:00:00+02:00,18.49959377700952
2612,2022-04-23 22:00:00+02:00,9.4916431670282
2613,2022-04-23 23:00:00+02:00,10.929567517990677
2614,2022-04-24 00:00:00+02:00,14.78140366312084
2616,2022-04-24 02:00:00+02:00,4.29622172428509
2617,2022-04-24 03:00:00+02:00,29.231757356375525
2618,2022-04-24 04:00:00+02:00,49.25664339032024
2619,2022-04-24 05:00:00+02:00,29.34219893136047
2621,2022-04-24 07:00:00+02:00,8.236161097852005
2622,2022-04-24 08:00:00+02:00,0.9701243232404124
2625,2022-04-24 11:00:00+02:00,3.054417244548404
2626,2022-04-24 12:00:00+02:00,3.127792091264496
2627,2022-04-24 13:00:00+02:00,16.76193867678799
2628,2022-04-24 14:00:00+02:00,28.681435409457904
2629,2022-04-24 15:00:00+02:00,26.36833106790378
2630,2022-04-24 16:00:00+02:00,24.85584293404437
2632,2022-04-24 18:00:00+02:00,25.69790042848399
2633,2022-04-24 19:00:00+02:00,18.438990479147265
2634,2022-04-24 20:00:00+02:00,7.336444016638609
2636,2022-04-24 22:00:00+02:00,18.12517825083356
2637,2022-04-24 23:00:00+02:00,17.753045167557048
2639,2022-04-25 01:00:00+02:00,20.908596979332287
2640,2022-04-25 02:00:00+02:00,25.230003233455506
2642,2022-04-25 04:00:00+02:00,25.57968250235183
2644,2022-04-25 06:00:00+02:00,1.8980819822575652
2645,2022-04-25 07:00:00+02:00,-0.4816468061521277
2646,2022-04-25 08:00:00+02:00,-9.74013425376927
2647,2022-04-25 09:00:00+02:00,2.211843538022123
2648,2022-04-25 10:00:00+02:00,8.262380885975915
2649,2022-04-25 11:00:00+02:00,7.076205226515981
2651,2022-04-25 13:00:00+02:00,9.246855212077634
2656,2022-04-25 18:00:00+02:00,2.8956995325246453
2658,2022-04-25 20:00:00+02:00,-12.0572695317681
2660,2022-04-25 22:00:00+02:00,-12.256458787614465
2661,2022-04-25 23:00:00+02:00,-6.229729764289687
2662,2022-04-26 00:00:00+02:00,-10.033513973613282
2663,2022-04-26 01:00:00+02:00,-13.703620881155103
2664,2022-04-26 02:00:00+02:00,-19.61400544060672
2665,2022-04-26 03:00:00+02:00,-16.880770631067975
2666,2022-04-26 04:00:00+02:00,-17.85961440261866
2667,2022-04-26 05:00:00+02:00,-14.237059604247063
2669,2022-04-26 07:00:00+02:00,-23.167806519453165
2670,2022-04-26 08:00:00+02:00,-20.0798244096531
2671,2022-04-26 09:00:00+02:00,-17.249536196506227
2672,2022-04-26 10:00:00+02:00,-18.290777611252025
2673,2022-04-26 11:00:00+02:00,-29.343481605605945
2674,2022-04-26 12:00:00+02:00,-26.810216201964263
2675,2022-04-26 13:00:00+02:00,-15.5254171199542
2677,2022-04-26 15:00:00+02:00,-11.269287752901649
2678,2022-04-26 16:00:00+02:00,-12.119637808082018
2679,2022-04-26 17:00:00+02:00,-18.53245893782949
2681,2022-04-26 19:00:00+02:00,-20.89481020848308
2682,2022-04-26 20:00:00+02:00,-25.945776629342504
2686,2022-04-27 00:00:00+02:00,-0.7012890901372657
2688,2022-04-27 02:00:00+02:00,-5.708714329237353
2689,2022-04-27 03:00:00+02:00,-4.504575154426902
2690,2022-04-27 04:00:00+02:00,-8.067030433033892
2691,2022-04-27 05:00:00+02:00,-13.84917841163309
2692,2022-04-27 06:00:00+02:00,-9.758471260300295
2696,2022-04-27 10:00:00+02:00,-11.961692677559997
2697,2022-04-27 11:00:00+02:00,-4.954722696400722
2698,2022-04-27 12:00:00+02:00,0.250104763064968
2701,2022-04-27 15:00:00+02:00,0.0053744983019328
2703,2022-04-27 17:00:00+02:00,-3.606509920811476
2705,2022-04-27 19:00:00+02:00,-7.135416310308415
2707,2022-04-27 21:00:00+02:00,-6.178061942433914
2709,2022-04-27 23:00:00+02:00,2.974085522926316
2713,2022-04-28 03:00:00+02:00,-3.846047362469221
2714,2022-04-28 04:00:00+02:00,-4.664693199381759
2715,2022-04-28 05:00:00+02:00,-5.676377485754131
2716,2022-04-28 06:00:00+02:00,-1.5102259693152007
2717,2022-04-28 07:00:00+02:00,15.716726433804183
2718,2022-04-28 08:00:00+02:00,5.107150143744775
2719,2022-04-28 09:00:00+02:00,1.0483857750290042
2720,2022-04-28 10:00:00+02:00,-1.27411229946523
2722,2022-04-28 12:00:00+02:00,3.008360990553996
2724,2022-04-28 14:00:00+02:00,-2.068803826049873
2725,2022-04-28 15:00:00+02:00,-3.608381355098828
2726,2022-04-28 16:00:00+02:00,-5.176924849415855
2729,2022-04-28 19:00:00+02:00,0.7304314430463137
2730,2022-04-28 20:00:00+02:00,3.765819729206896
2731,2022-04-28 21:00:00+02:00,10.929063221338822
2732,2022-04-28 22:00:00+02:00,3.739154844551763
2733,2022-04-28 23:00:00+02:00,-0.6750270855904432
2734,2022-04-29 00:00:00+02:00,-1.0921197513637253
2736,2022-04-29 02:00:00+02:00,-1.3443370327102857
2737,2022-04-29 03:00:00+02:00,-2.3694551054252315
2738,2022-04-29 04:00:00+02:00,-3.169957713992829
2739,2022-04-29 05:00:00+02:00,2.0839717434634792
2741,2022-04-29 07:00:00+02:00,1.030370942043362
2742,2022-04-29 08:00:00+02:00,-6.759693214835068
2743,2022-04-29 09:00:00+02:00,1.3001903160131292
2744,2022-04-29 10:00:00+02:00,10.15860115936519
2746,2022-04-29 12:00:00+02:00,9.020393332533873
2747,2022-04-29 13:00:00+02:00,6.66245972290514
2749,2022-04-29 15:00:00+02:00,-5.745060361613355
2750,2022-04-29 16:00:00+02:00,-15.729857745545814
2752,2022-04-29 18:00:00+02:00,-11.576398643739395
2753,2022-04-29 19:00:00+02:00,-12.416528293224133
2754,2022-04-29 20:00:00+02:00,-14.352003150226436
2755,2022-04-29 21:00:00+02:00,-15.514713997308206
2756,2022-04-29 22:00:00+02:00,0.2244500694047531
2757,2022-04-29 23:00:00+02:00,-3.056658776929737
2759,2022-04-30 01:00:00+02:00,-1.6047999287050914
2761,2022-04-30 03:00:00+02:00,-1.0936579738141177
2762,2022-04-30 04:00:00+02:00,-3.704178422861276
2763,2022-04-30 05:00:00+02:00,-9.722404591622109
2764,2022-04-30 06:00:00+02:00,-8.191506024096384
2765,2022-04-30 07:00:00+02:00,-14.266797429827534
2767,2022-04-30 09:00:00+02:00,-16.03300204966871
2769,2022-04-30 11:00:00+02:00,-19.91475828917902
2770,2022-04-30 12:00:00+02:00,-17.448182472816285
2771,2022-04-30 13:00:00+02:00,-23.46198975859545
2772,2022-04-30 14:00:00+02:00,-26.654709226060334
2773,2022-04-30 15:00:00+02:00,-21.360671920553894
2777,2022-04-30 19:00:00+02:00,-9.613772994751628
2779,2022-04-30 21:00:00+02:00,-9.517806166889272
2782,2022-05-01 00:00:00+02:00,0.9872317552201936
2783,2022-05-01 01:00:00+02:00,-2.9548655357881444
2786,2022-05-01 04:00:00+02:00,-4.446702944555312
2787,2022-05-01 05:00:00+02:00,-6.155862642075931
2788,2022-05-01 06:00:00+02:00,-7.491216272697727
2791,2022-05-01 09:00:00+02:00,-9.796550748252656
2792,2022-05-01 10:00:00+02:00,-12.168403446528146
2793,2022-05-01 11:00:00+02:00,-18.407954990215277
2794,2022-05-01 12:00:00+02:00,-22.636661857846576
2795,2022-05-01 13:00:00+02:00,-20.112928503937013
2796,2022-05-01 14:00:00+02:00,-24.238565792006185
2797,2022-05-01 15:00:00+02:00,-24.847374435871306
2799,2022-05-01 17:00:00+02:00,-19.742929998676715
2802,2022-05-01 20:00:00+02:00,-14.11265024297225
2803,2022-05-01 21:00:00+02:00,-12.61925397839471
2804,2022-05-01 22:00:00+02:00,-9.389428152492655
2805,2022-05-01 23:00:00+02:00,-11.029411564754298
2807,2022-05-02 01:00:00+02:00,-13.099662668665673
2808,2022-05-02 02:00:00+02:00,-9.257159546061388
2810,2022-05-02 04:00:00+02:00,-11.811379136327588
2811,2022-05-02 05:00:00+02:00,-14.537104236596209
2812,2022-05-02 06:00:00+02:00,-21.44563729542071
2816,2022-05-02 10:00:00+02:00,-14.911204139228602
2817,2022-05-02 11:00:00+02:00,-13.649988058173731
2818,2022-05-02 12:00:00+02:00,-19.59630573248407
2820,2022-05-02 14:00:00+02:00,-12.635648636566856
2822,2022-05-02 16:00:00+02:00,-13.669625265392767
2824,2022-05-02 18:00:00+02:00,-2.340818157924417
2826,2022-05-02 20:00:00+02:00,-11.56117144271002
2827,2022-05-02 21:00:00+02:00,-8.88967693066516
2829,2022-05-02 23:00:00+02:00,-6.565402585119756
2830,2022-05-03 00:00:00+02:00,-2.635422003284077
2831,2022-05-03 01:00:00+02:00,1.9507776617953996
2832,2022-05-03 02:00:00+02:00,1.1868651900941811
2836,2022-05-03 06:00:00+02:00,-12.682002756482063
2838,2022-05-03 08:00:00+02:00,-9.242110651023664
2840,2022-05-03 10:00:00+02:00,12.374869892203575
2841,2022-05-03 11:00:00+02:00,16.14060544144533
2842,2022-05-03 12:00:00+02:00,6.541492746994237
2843,2022-05-03 13:00:00+02:00,9.79561086076356
2845,2022-05-03 15:00:00+02:00,-2.691814119301057
2846,2022-05-03 16:00:00+02:00,-2.412362359609972
2847,2022-05-03 17:00:00+02:00,-0.0441432660114458
2848,2022-05-03 18:00:00+02:00,-6.23469018327188
2850,2022-05-03 20:00:00+02:00,1.247789173004776
2851,2022-05-03 21:00:00+02:00,-1.3645656687428414
2852,2022-05-03 22:00:00+02:00,-5.886494881205323
2853,2022-05-03 23:00:00+02:00,-4.873467039801028
2854,2022-05-04 00:00:00+02:00,10.272042015755916
2856,2022-05-04 02:00:00+02:00,4.270820720528661
2857,2022-05-04 03:00:00+02:00,4.401508124309828
2858,2022-05-04 04:00:00+02:00,5.680412483631613
2859,2022-05-04 05:00:00+02:00,2.6163543508151577
2860,2022-05-04 06:00:00+02:00,0.37765292981328
2861,2022-05-04 07:00:00+02:00,-3.77988345244637
2862,2022-05-04 08:00:00+02:00,-0.1081106286391104
2863,2022-05-04 09:00:00+02:00,-2.572811809170645
2867,2022-05-04 13:00:00+02:00,-13.292709949697354
2868,2022-05-04 14:00:00+02:00,-8.994593080443082
2870,2022-05-04 16:00:00+02:00,7.60221169290071
2871,2022-05-04 17:00:00+02:00,5.980997444875555
2872,2022-05-04 18:00:00+02:00,5.797060813741638
2873,2022-05-04 19:00:00+02:00,6.50085934231447
2875,2022-05-04 21:00:00+02:00,1.8247252330781407
2877,2022-05-04 23:00:00+02:00,4.441559903415964
2878,2022-05-05 00:00:00+02:00,18.73676785046732
2880,2022-05-05 02:00:00+02:00,8.082496300761761
2883,2022-05-05 05:00:00+02:00,11.72621801358966
2884,2022-05-05 06:00:00+02:00,-7.418061139028481
2885,2022-05-05 07:00:00+02:00,-10.44438839142947
2887,2022-05-05 09:00:00+02:00,-7.495849384636472
2889,2022-05-05 11:00:00+02:00,4.212181789947692
2890,2022-05-05 12:00:00+02:00,-0.1032154107099643
2893,2022-05-05 15:00:00+02:00,5.165985651902702
2894,2022-05-05 16:00:00+02:00,7.320014279134057
2896,2022-05-05 18:00:00+02:00,12.437625842251292
2897,2022-05-05 19:00:00+02:00,9.454203223345417
2898,2022-05-05 20:00:00+02:00,7.269667588038885
2900,2022-05-05 22:00:00+02:00,7.683670927209704
2905,2022-05-06 03:00:00+02:00,-2.2756529442418127
2906,2022-05-06 04:00:00+02:00,-1.1330886057726843
2909,2022-05-06 07:00:00+02:00,-3.446775671735054
2910,2022-05-06 08:00:00+02:00,2.3834618853338725
2912,2022-05-06 10:00:00+02:00,10.404642890399458
2914,2022-05-06 12:00:00+02:00,9.704374043740444
2916,2022-05-06 14:00:00+02:00,8.080728136816191
2917,2022-05-06 15:00:00+02:00,9.206112978494277
2918,2022-05-06 16:00:00+02:00,7.7817438692098335
2919,2022-05-06 17:00:00+02:00,10.657516404070575
2920,2022-05-06 18:00:00+02:00,4.015946255439332
2922,2022-05-06 20:00:00+02:00,-0.4992357313140019
2925,2022-05-06 23:00:00+02:00,2.974099294428953
2926,2022-05-07 00:00:00+02:00,7.568705697033351
2927,2022-05-07 01:00:00+02:00,7.88824050632914
2928,2022-05-07 02:00:00+02:00,13.970702276707527
2929,2022-05-07 03:00:00+02:00,14.387765205938706
2931,2022-05-07 05:00:00+02:00,16.082672607879914
2932,2022-05-07 06:00:00+02:00,19.02709715136055
2936,2022-05-07 10:00:00+02:00,19.446603188929032
2938,2022-05-07 12:00:00+02:00,12.175836341136405
2939,2022-05-07 13:00:00+02:00,15.437510593818873
2941,2022-05-07 15:00:00+02:00,10.746828751324756
2942,2022-05-07 16:00:00+02:00,9.841743075864455
2943,2022-05-07 17:00:00+02:00,5.200528036777996
2946,2022-05-07 20:00:00+02:00,10.03007451391315
2948,2022-05-07 22:00:00+02:00,12.09654364930688
2950,2022-05-08 00:00:00+02:00,-8.487853086304796
2951,2022-05-08 01:00:00+02:00,-2.854793080378471
2954,2022-05-08 04:00:00+02:00,-4.025463197327127
2955,2022-05-08 05:00:00+02:00,-4.657103110851466
2956,2022-05-08 06:00:00+02:00,-2.2372642567509047
2957,2022-05-08 07:00:00+02:00,-5.119966118444268
2959,2022-05-08 09:00:00+02:00,3.806238256063864
2960,2022-05-08 10:00:00+02:00,1.023392431177882
2961,2022-05-08 11:00:00+02:00,13.378402808837976
2962,2022-05-08 12:00:00+02:00,7.209919213206888
2963,2022-05-08 13:00:00+02:00,-10.802823479525074
2965,2022-05-08 15:00:00+02:00,4.183938210985389
2966,2022-05-08 16:00:00+02:00,2.261962783017381
2967,2022-05-08 17:00:00+02:00,7.607896208825366
2968,2022-05-08 18:00:00+02:00,1.593129076656112
2969,2022-05-08 19:00:00+02:00,0.6656974815261663
2970,2022-05-08 20:00:00+02:00,1.0852965446106282
2971,2022-05-08 21:00:00+02:00,0.2509518582405121
2972,2022-05-08 22:00:00+02:00,-1.2889376956477747
2973,2022-05-08 23:00:00+02:00,-5.427083209949643
2974,2022-05-09 00:00:00+02:00,-0.98574700023525
2975,2022-05-09 01:00:00+02:00,-5.663989093528159
2976,2022-05-09 02:00:00+02:00,-1.202398437499994
2978,2022-05-09 04:00:00+02:00,-3.4785923094220834
2979,2022-05-09 05:00:00+02:00,-0.4803484216795652
2980,2022-05-09 06:00:00+02:00,-2.8359387979477333
2982,2022-05-09 08:00:00+02:00,5.828521526540413
2983,2022-05-09 09:00:00+02:00,3.339960514156104
2984,2022-05-09 10:00:00+02:00,15.135864308913767
2985,2022-05-09 11:00:00+02:00,4.380566336151844
2986,2022-05-09 12:00:00+02:00,4.572179286926996
2987,2022-05-09 13:00:00+02:00,3.2072863478364866
2988,2022-05-09 14:00:00+02:00,-0.9191438835495092
2989,2022-05-09 15:00:00+02:00,-1.0607202464295824
2990,2022-05-09 16:00:00+02:00,3.511016516928862
2991,2022-05-09 17:00:00+02:00,2.5319642773647786
2992,2022-05-09 18:00:00+02:00,-2.659092847386461
2994,2022-05-09 20:00:00+02:00,-1.4382784415584524
2997,2022-05-09 23:00:00+02:00,4.383687037689356
2998,2022-05-10 00:00:00+02:00,4.761316167418983
2999,2022-05-10 01:00:00+02:00,1.5057500339997318
3000,2022-05-10 02:00:00+02:00,8.497118930547032
3002,2022-05-10 04:00:00+02:00,4.940120034295489
3003,2022-05-10 05:00:00+02:00,-7.169943272067144
3005,2022-05-10 07:00:00+02:00,3.1867580399027986
3006,2022-05-10 08:00:00+02:00,1.5238268313938477
3007,2022-05-10 09:00:00+02:00,-0.1340030299499233
3010,2022-05-10 12:00:00+02:00,2.2631197333968203
3011,2022-05-10 13:00:00+02:00,3.794760982954245
3012,2022-05-10 14:00:00+02:00,-1.36144063795183
3013,2022-05-10 15:00:00+02:00,4.121541744593088
3015,2022-05-10 17:00:00+02:00,10.69849305817624
3017,2022-05-10 19:00:00+02:00,16.4145185874888
3019,2022-05-10 21:00:00+02:00,9.595030867747964
3021,2022-05-10 23:00:00+02:00,2.305462345611545
3022,2022-05-11 00:00:00+02:00,-22.059666666666654
3023,2022-05-11 01:00:00+02:00,23.449478891820604
3025,2022-05-11 03:00:00+02:00,5.844402890342735
3026,2022-05-11 04:00:00+02:00,8.754484237453909
3027,2022-05-11 05:00:00+02:00,19.710264578833687
3028,2022-05-11 06:00:00+02:00,5.504709459459463
3029,2022-05-11 07:00:00+02:00,5.191426959954839
3030,2022-05-11 08:00:00+02:00,2.9619477480990497
3032,2022-05-11 10:00:00+02:00,9.088472348516149
3033,2022-05-11 11:00:00+02:00,4.575924248662005
3034,2022-05-11 12:00:00+02:00,2.247664227292318
3035,2022-05-11 13:00:00+02:00,10.834077776156448
3036,2022-05-11 14:00:00+02:00,-2.841303987284902
3037,2022-05-11 15:00:00+02:00,2.6198962820222107
3038,2022-05-11 16:00:00+02:00,-5.89617631415652
3040,2022-05-11 18:00:00+02:00,4.29711296692696
3041,2022-05-11 19:00:00+02:00,0.1197841973445008
3043,2022-05-11 21:00:00+02:00,3.194127271942307
3044,2022-05-11 22:00:00+02:00,4.21801681850036
3045,2022-05-11 23:00:00+02:00,6.0686827411167314
3046,2022-05-12 00:00:00+02:00,0.3140911747516384
3047,2022-05-12 01:00:00+02:00,-7.099153780591763
3048,2022-05-12 02:00:00+02:00,-6.471895904131628
3049,2022-05-12 03:00:00+02:00,-7.9925312586829875
3051,2022-05-12 05:00:00+02:00,2.551549132947997
3052,2022-05-12 06:00:00+02:00,-9.422053832650676
3053,2022-05-12 07:00:00+02:00,-9.477510935049937
3054,2022-05-12 08:00:00+02:00,-10.17407824847777
3055,2022-05-12 09:00:00+02:00,-14.26809213385485
3056,2022-05-12 10:00:00+02:00,-14.375691985532086
3057,2022-05-12 11:00:00+02:00,-18.68422735908805
3058,2022-05-12 12:00:00+02:00,-13.645576146524377
3059,2022-05-12 13:00:00+02:00,4.068928041543046
3060,2022-05-12 14:00:00+02:00,1.3912487025587836
3061,2022-05-12 15:00:00+02:00,0.6671333490677398
3064,2022-05-12 18:00:00+02:00,-8.375135720920639
3065,2022-05-12 19:00:00+02:00,1.4126241226093157
3067,2022-05-12 21:00:00+02:00,-1.2331369986480354
3068,2022-05-12 22:00:00+02:00,-0.7890501254365461
3069,2022-05-12 23:00:00+02:00,8.168598665958342
3070,2022-05-13 00:00:00+02:00,13.768276071754345
3072,2022-05-13 02:00:00+02:00,5.344907454361078
3073,2022-05-13 03:00:00+02:00,7.573600317908841
3075,2022-05-13 05:00:00+02:00,-1.2082307765241185
3076,2022-05-13 06:00:00+02:00,0.4402679036797678
3078,2022-05-13 08:00:00+02:00,10.146811795697374
3080,2022-05-13 10:00:00+02:00,9.702239644172865
3081,2022-05-13 11:00:00+02:00,11.45250730079266
3082,2022-05-13 12:00:00+02:00,17.13744027486979
3083,2022-05-13 13:00:00+02:00,6.835543191646423
3084,2022-05-13 14:00:00+02:00,2.624528548294421
3085,2022-05-13 15:00:00+02:00,17.28288690271569
3087,2022-05-13 17:00:00+02:00,14.581296005972348
3088,2022-05-13 18:00:00+02:00,10.785681026474665
3089,2022-05-13 19:00:00+02:00,6.351199794320991
3090,2022-05-13 20:00:00+02:00,5.459667384541717
3093,2022-05-13 23:00:00+02:00,1.474808939650302
3094,2022-05-14 00:00:00+02:00,3.446550333488432
3095,2022-05-14 01:00:00+02:00,5.908706739526423
3096,2022-05-14 02:00:00+02:00,2.784695187165795
3097,2022-05-14 03:00:00+02:00,-4.132628336755602
3099,2022-05-14 05:00:00+02:00,9.6015445779056
3100,2022-05-14 06:00:00+02:00,20.340944124772875
3101,2022-05-14 07:00:00+02:00,4.400023430556672
3105,2022-05-14 11:00:00+02:00,8.178380265825638
3107,2022-05-14 13:00:00+02:00,1.3570535107312764
3108,2022-05-14 14:00:00+02:00,1.5243511527232556
3109,2022-05-14 15:00:00+02:00,-1.8197651294359505
3111,2022-05-14 17:00:00+02:00,0.556700905958877
3112,2022-05-14 18:00:00+02:00,-4.577328963735482
3113,2022-05-14 19:00:00+02:00,-2.3225836247870006
3114,2022-05-14 20:00:00+02:00,-3.7164027782964126
3115,2022-05-14 21:00:00+02:00,-2.464854512333204
3117,2022-05-14 23:00:00+02:00,-5.280474787731748
3118,2022-05-15 00:00:00+02:00,-22.575821125674626
3119,2022-05-15 01:00:00+02:00,-14.051349748614172
3120,2022-05-15 02:00:00+02:00,-11.639159433029365
3122,2022-05-15 04:00:00+02:00,-13.60118067189839
3123,2022-05-15 05:00:00+02:00,-8.199724211084572
3125,2022-05-15 07:00:00+02:00,0.3799078551823243
3126,2022-05-15 08:00:00+02:00,-5.748466758911491
3128,2022-05-15 10:00:00+02:00,2.943804058208641
3129,2022-05-15 11:00:00+02:00,-2.1368985561597498
3130,2022-05-15 12:00:00+02:00,8.52365510670731
3131,2022-05-15 13:00:00+02:00,7.141679642110155
3135,2022-05-15 17:00:00+02:00,-11.806379058979472
3136,2022-05-15 18:00:00+02:00,-0.5290879308085437
3137,2022-05-15 19:00:00+02:00,-3.417943523380302
3138,2022-05-15 20:00:00+02:00,2.4580259217438254
3139,2022-05-15 21:00:00+02:00,-1.4828518738062255
3140,2022-05-15 22:00:00+02:00,-4.073776571975742
3141,2022-05-15 23:00:00+02:00,-4.760586099585055
3142,2022-05-16 00:00:00+02:00,-16.033330506078585
3143,2022-05-16 01:00:00+02:00,-7.240016445777314
3144,2022-05-16 02:00:00+02:00,-7.231682583968251
3145,2022-05-16 03:00:00+02:00,2.893899497487439
3146,2022-05-16 04:00:00+02:00,9.179280669504664
3147,2022-05-16 05:00:00+02:00,-4.676363636363618
3148,2022-05-16 06:00:00+02:00,-12.465464274667482
3149,2022-05-16 07:00:00+02:00,-16.455252570629966
3153,2022-05-16 11:00:00+02:00,-4.373757839939799
3154,2022-05-16 12:00:00+02:00,-4.377613656946238
3155,2022-05-16 13:00:00+02:00,-1.8566553963398176
3156,2022-05-16 14:00:00+02:00,-24.37065821602988
3157,2022-05-16 15:00:00+02:00,-16.62141844747859
3158,2022-05-16 16:00:00+02:00,-11.663495410996347
3161,2022-05-16 19:00:00+02:00,-2.565518908303545
3163,2022-05-16 21:00:00+02:00,13.661184465323174
3166,2022-05-17 00:00:00+02:00,12.691490317749016
3167,2022-05-17 01:00:00+02:00,7.183812776654463
3168,2022-05-17 02:00:00+02:00,3.857265487303323
3169,2022-05-17 03:00:00+02:00,2.019852443481767
